Year,Site,Habitat,Taxonomy_Substrate_Functional_Group,mean_percent_cover
2020,LTER 3,Outer 10,Peyssonnelia sp.,5.44
2020,LTER 3,Outer 10,Sand,2.64
2020,LTER 3,Outer 10,Turbinaria ornata,20.96
2020,LTER 3,Outer 17,Algal Turf,36.64
2020,LTER 3,Outer 17,Coral,20.4
2020,LTER 3,Outer 17,Crustose Corallines,22.4
2020,LTER 3,Outer 17,Dictyota bartayresiana,0.08
2020,LTER 3,Outer 17,Halimeda distorta,0.08
2020,LTER 3,Outer 17,Halimeda minima,6.32
2020,LTER 3,Outer 17,Peyssonnelia sp.,12.08
2020,LTER 3,Outer 17,Sand,1.92
2020,LTER 3,Outer 17,Turbinaria ornata,0.08
2020,LTER 4,Fringing,Algal Turf,33.84
2020,LTER 4,Fringing,Coral,10.84
2020,LTER 4,Fringing,Crustose Corallines,0.08
2020,LTER 4,Fringing,Dictyota bartayresiana,0.44
2020,LTER 4,Fringing,Sand,54.76
2020,LTER 4,Backreef,Algal Turf,47.84
2020,LTER 4,Backreef,Amansia rhodantha,0.96
2020,LTER 4,Backreef,Coral,34.36
2020,LTER 4,Backreef,Crustose Corallines,0.16
2020,LTER 4,Backreef,Cyanophyta,0.24
2020,LTER 4,Backreef,Dictyota bartayresiana,1.6
2020,LTER 4,Backreef,Halimeda sp.,3.36
2020,LTER 4,Backreef,Sand,9.12
2020,LTER 4,Backreef,Turbinaria ornata,2.32
2020,LTER 4,Outer 10,Algal Turf,58.56
2020,LTER 4,Outer 10,Coral,24.4
2020,LTER 4,Outer 10,Crustose Corallines,10.56
2020,LTER 4,Outer 10,Cyanophyta,1.76
2020,LTER 4,Outer 10,Halimeda distorta,0.4
2020,LTER 4,Outer 10,Halimeda minima,0.4
2020,LTER 4,Outer 10,Halimeda taenicola,0.8
2020,LTER 4,Outer 10,Millepora platyphylla,2.16
2020,LTER 4,Outer 10,Peyssonnelia sp.,0.56
2020,LTER 4,Outer 10,Sand,0.4
2020,LTER 4,Outer 17,Algal Turf,43.04
2020,LTER 4,Outer 17,Coral,24.4
2020,LTER 4,Outer 17,Crustose Corallines,16.08
2020,LTER 4,Outer 17,Cyanophyta,0.32
2020,LTER 4,Outer 17,Halimeda distorta,0.48
2020,LTER 4,Outer 17,Halimeda minima,2
2020,LTER 4,Outer 17,Lobophora variegata,0.08
2020,LTER 4,Outer 17,Millepora platyphylla,0.24
2020,LTER 4,Outer 17,Peyssonnelia sp.,11.28
2020,LTER 4,Outer 17,Sand,1.92
2020,LTER 4,Outer 17,Soft Coral,0.16
2020,LTER 5,Fringing,Actinotrichia fragilis,0.04
2020,LTER 5,Fringing,Algal Turf,24.52
2020,LTER 5,Fringing,Coral,66.64
2020,LTER 5,Fringing,Crustose Corallines,0.04
2020,LTER 5,Fringing,Cyanophyta,0.2
2020,LTER 5,Fringing,Dictyota bartayresiana,0.04
2020,LTER 5,Fringing,Halimeda sp.,0.2
2020,LTER 5,Fringing,Sand,8.12
2020,LTER 5,Fringing,Sponge,0.2
2020,LTER 5,Backreef,Algal Turf,45.16
2020,LTER 5,Backreef,Amansia rhodantha,0.68
2020,LTER 5,Backreef,Coral,25.88
2020,LTER 5,Backreef,Crustose Corallines,0.04
2020,LTER 5,Backreef,Cyanophyta,0.28
2020,LTER 5,Backreef,Halimeda sp.,0.4
2020,LTER 5,Backreef,Sand,25.48
2020,LTER 5,Backreef,Turbinaria ornata,1.96
2020,LTER 5,Outer 10,Algal Turf,49.52
2020,LTER 5,Outer 10,Coral,18
2020,LTER 5,Outer 10,Crustose Corallines,20.4
2020,LTER 5,Outer 10,Cyanophyta,0.08
2020,LTER 5,Outer 10,Halimeda discoidea,0.16
2020,LTER 5,Outer 10,Halimeda minima,0.8
2020,LTER 5,Outer 10,Halimeda taenicola,0.8
2020,LTER 5,Outer 10,Lobophora variegata,0.8
2020,LTER 5,Outer 10,Millepora platyphylla,0.48
2020,LTER 5,Outer 10,Peyssonnelia sp.,8
2020,LTER 5,Outer 10,Sand,0.56
2020,LTER 5,Outer 10,Soft Coral,0.4
2020,LTER 5,Outer 17,Algal Turf,49.04
2020,LTER 5,Outer 17,Coral,26.24
2020,LTER 5,Outer 17,Crustose Corallines,11.68
2020,LTER 5,Outer 17,Cyanophyta,0.16
2020,LTER 5,Outer 17,Halimeda minima,0.24
2020,LTER 5,Outer 17,Halimeda taenicola,0.24
2020,LTER 5,Outer 17,Lobophora variegata,0.8
2020,LTER 5,Outer 17,Millepora platyphylla,1.04
2020,LTER 5,Outer 17,Peyssonnelia sp.,7.04
2020,LTER 5,Outer 17,Sand,2.72
2020,LTER 5,Outer 17,Soft Coral,0.8
2020,LTER 6,Fringing,Actinotrichia fragilis,0.28
2020,LTER 6,Fringing,Algal Turf,78.64
2020,LTER 6,Fringing,Amansia rhodantha,0.28
2020,LTER 6,Fringing,Colpomenia sinuosa,0.04
2020,LTER 6,Fringing,Coral,10.68
2020,LTER 6,Fringing,Crustose Corallines,0.04
2020,LTER 6,Fringing,Cyanophyta,0.16
2020,LTER 6,Fringing,Dictyota bartayresiana,2.6
2020,LTER 6,Fringing,Halimeda sp.,2.16
2020,LTER 6,Fringing,Sand,1.4
2020,LTER 6,Fringing,Turbinaria ornata,3.72
2020,LTER 6,Backreef,Algal Turf,45.88
2020,LTER 6,Backreef,Coral,23.48
2020,LTER 6,Backreef,Crustose Corallines,0.08
2020,LTER 6,Backreef,Cyanophyta,0.2
2020,LTER 6,Backreef,Halimeda sp.,0.32
2020,LTER 6,Backreef,Sand,29.32
2020,LTER 6,Backreef,Tridacna sp.,0.04
2020,LTER 6,Backreef,Turbinaria ornata,0.04
2020,LTER 6,Outer 10,Algal Turf,53.28
2020,LTER 6,Outer 10,Coral,17.6
2020,LTER 6,Outer 10,Crustose Corallines,13.36
2020,LTER 6,Outer 10,Halimeda distorta,0.08
2020,LTER 6,Outer 10,Halimeda minima,0.08
2020,LTER 6,Outer 10,Lobophora variegata,14.16
2020,LTER 6,Outer 10,Millepora platyphylla,0.16
2020,LTER 6,Outer 10,Peyssonnelia sp.,0.88
2020,LTER 6,Outer 10,Sand,0.4
2020,LTER 6,Outer 17,Algal Turf,47.2
2020,LTER 6,Outer 17,Asparagopsis taxiformis,5.68
2020,LTER 6,Outer 17,Coral,18.48
2020,LTER 6,Outer 17,Crustose Corallines,12.24
2020,LTER 6,Outer 17,Cyanophyta,2.16
2020,LTER 6,Outer 17,Halimeda minima,0.16
2020,LTER 6,Outer 17,Halimeda taenicola,0.08
2020,LTER 6,Outer 17,Lobophora variegata,1.6
2020,LTER 6,Outer 17,Millepora platyphylla,0.16
2020,LTER 6,Outer 17,Peyssonnelia sp.,5.68
2020,LTER 6,Outer 17,Sand,6.56
2021,LTER 1,Fringing,Algal Turf,65.76
2021,LTER 1,Fringing,Coral,4.4
2021,LTER 1,Fringing,Crustose Corallines,0.4
2021,LTER 1,Fringing,Cyanophyta,0.48
2021,LTER 1,Fringing,Dictyota bartayresiana,6.96
2021,LTER 1,Fringing,Halimeda sp.,0.48
2021,LTER 1,Fringing,Sand,21.52
2021,LTER 1,Backreef,Algal Turf,53.92
2021,LTER 1,Backreef,Amansia rhodantha,4.88
2021,LTER 1,Backreef,Coral,4.48
2021,LTER 1,Backreef,Crustose Corallines,2.56
2021,LTER 1,Backreef,Dictyota bartayresiana,3.52
2021,LTER 1,Backreef,Halimeda sp.,0.64
2021,LTER 1,Backreef,Sand,14.4
2021,LTER 1,Backreef,Sargassum pacificum,6.08
2021,LTER 1,Backreef,Turbinaria ornata,9.52
2021,LTER 2,Fringing,Algal Turf,78.16
2021,LTER 2,Fringing,Amansia rhodantha,0.08
2021,LTER 2,Fringing,Coral,3.04
2021,LTER 2,Fringing,Crustose Corallines,0.96
2021,LTER 2,Fringing,Dictyota bartayresiana,1.2
2021,LTER 2,Fringing,Padina boryana,0.4
2021,LTER 2,Fringing,Sand,0.32
2021,LTER 2,Fringing,Sargassum pacificum,0.08
2021,LTER 2,Fringing,Turbinaria ornata,15.76
2021,LTER 2,Backreef,Algal Turf,30.24
2021,LTER 2,Backreef,Coral,0.64
2021,LTER 2,Backreef,Crustose Corallines,2.4
2021,LTER 2,Backreef,Dictyota bartayresiana,21.28
2021,LTER 2,Backreef,Halimeda sp.,4
2021,LTER 2,Backreef,Padina boryana,1.92
2021,LTER 2,Backreef,Sand,31.52
2021,LTER 2,Backreef,Sargassum pacificum,1.52
2021,LTER 2,Backreef,Turbinaria ornata,6.48
2021,LTER 3,Fringing,Algal Turf,84.64
2021,LTER 3,Fringing,Coral,5.6
2021,LTER 3,Fringing,Crustose Corallines,0.08
2021,LTER 3,Fringing,Cyanophyta,0.8
2021,LTER 3,Fringing,Dictyota bartayresiana,0.32
2021,LTER 3,Fringing,Halimeda sp.,0.24
2021,LTER 3,Fringing,Sand,9.12
2021,LTER 3,Fringing,Turbinaria ornata,0
2021,LTER 3,Backreef,Algal Turf,53.36
2021,LTER 3,Backreef,Coral,17.12
2021,LTER 3,Backreef,Crustose Corallines,0.16
2021,LTER 3,Backreef,Dictyota bartayresiana,2.16
2021,LTER 3,Backreef,Halimeda sp.,4.88
2021,LTER 3,Backreef,Sand,20.08
2021,LTER 3,Backreef,Turbinaria ornata,2.24
2021,LTER 4,Fringing,Algal Turf,42.48
2021,LTER 4,Fringing,Coral,9.68
2021,LTER 4,Fringing,Crustose Corallines,0.16
2021,LTER 4,Fringing,Dictyota bartayresiana,0.16
2021,LTER 4,Fringing,Sand,47.44
2021,LTER 4,Backreef,Algal Turf,40.16
2021,LTER 4,Backreef,Coral,42
2021,LTER 4,Backreef,Crustose Corallines,0.08
2021,LTER 4,Backreef,Cyanophyta,0.32
2021,LTER 4,Backreef,Dictyota bartayresiana,2.72
2021,LTER 4,Backreef,Halimeda sp.,5.28
2021,LTER 4,Backreef,Sand,7.52
2021,LTER 4,Backreef,Turbinaria ornata,1.84
2021,LTER 5,Fringing,Algal Turf,26.88
2021,LTER 5,Fringing,Coral,66.08
2021,LTER 5,Fringing,Crustose Corallines,0.08
2021,LTER 5,Fringing,Cyanophyta,0.24
2021,LTER 5,Fringing,Dictyota bartayresiana,0.08
2021,LTER 5,Fringing,Halimeda sp.,0.24
2021,LTER 5,Fringing,Sand,6.4
2021,LTER 5,Backreef,Algal Turf,57.28
2021,LTER 5,Backreef,Amansia rhodantha,0.08
2021,LTER 5,Backreef,Coral,26.64
2021,LTER 5,Backreef,Cyanophyta,0.08
2021,LTER 5,Backreef,Dictyota bartayresiana,0.24
2021,LTER 5,Backreef,Halimeda sp.,0.56
2021,LTER 5,Backreef,Sand,11.52
2021,LTER 5,Backreef,Turbinaria ornata,3.6
2021,LTER 6,Fringing,Algal Turf,75.92
2021,LTER 6,Fringing,Amansia rhodantha,0.56
2021,LTER 6,Fringing,Coral,11.84
2021,LTER 6,Fringing,Crustose Corallines,0.08
2021,LTER 6,Fringing,Cyanophyta,0.08
2021,LTER 6,Fringing,Dictyota bartayresiana,4.88
2021,LTER 6,Fringing,Halimeda sp.,2.8
2021,LTER 6,Fringing,Sand,0.56
2021,LTER 6,Fringing,Turbinaria ornata,3.68
2021,LTER 6,Backreef,Algal Turf,52
2021,LTER 6,Backreef,Coral,26
2021,LTER 6,Backreef,Crustose Corallines,0.08
2021,LTER 6,Backreef,Dictyota bartayresiana,1.04
2021,LTER 6,Backreef,Halimeda sp.,0.48
2021,LTER 6,Backreef,Sand,20.24
2022,LTER 1,Fringing,Algal Turf,53.44
2022,LTER 1,Fringing,Coral,3.92
2022,LTER 1,Fringing,Crustose Corallines,0.24
2022,LTER 1,Fringing,Dictyota bartayresiana,24.88
2022,LTER 1,Fringing,Halimeda minima,0
2022,LTER 1,Fringing,Sand,17.52
2022,LTER 1,Backreef,Algal Turf,55.04
2022,LTER 1,Backreef,Amansia rhodantha,7.28
2022,LTER 1,Backreef,Coral,7.6
2022,LTER 1,Backreef,Crustose Corallines,0.4
2022,LTER 1,Backreef,Dictyota bartayresiana,2.4
2022,LTER 1,Backreef,Halimeda minima,0.08
2022,LTER 1,Backreef,Padina boryana,0.08
2022,LTER 1,Backreef,Sand,6.72
2022,LTER 1,Backreef,Sargassum pacificum,7.36
2022,LTER 1,Backreef,Turbinaria ornata,13.04
2022,LTER 1,Outer 10,Algal Turf,43.12
2022,LTER 1,Outer 10,Asparagopsis taxiformis,19.28
2022,LTER 1,Outer 10,Coral,8.4
2022,LTER 1,Outer 10,Crustose Corallines,1.68
2022,LTER 1,Outer 10,Halimeda discoidea,0.64
2022,LTER 1,Outer 10,Halimeda minima,0.32
2022,LTER 1,Outer 10,Lobophora variegata,26.08
2022,LTER 1,Outer 10,Millepora platyphylla,0.24
2022,LTER 1,Outer 10,Peyssonnelia sp.,0
2022,LTER 1,Outer 10,Sand,0.24
2022,LTER 1,Outer 17,Algal Turf,55.28
2022,LTER 1,Outer 17,Asparagopsis taxiformis,4.4
2022,LTER 1,Outer 17,Coral,28.8
2022,LTER 1,Outer 17,Crustose Corallines,6.72
2022,LTER 1,Outer 17,Halimeda minima,0.08
2022,LTER 1,Outer 17,Peyssonnelia sp.,1.04
2022,LTER 1,Outer 17,Sand,3.68
2022,LTER 2,Fringing,Algal Turf,73.92
2022,LTER 2,Fringing,Coral,2.96
2022,LTER 2,Fringing,Crustose Corallines,0.48
2022,LTER 2,Fringing,Dictyota bartayresiana,0.56
2022,LTER 2,Fringing,Halimeda minima,0.56
2022,LTER 2,Fringing,Sargassum pacificum,0.08
2022,LTER 2,Fringing,Turbinaria ornata,21.44
2022,LTER 2,Backreef,Algal Turf,33.6
2022,LTER 2,Backreef,Chaetomorpha antennina,0.08
2022,LTER 2,Backreef,Coral,3.2
2022,LTER 2,Backreef,Dictyota bartayresiana,25.12
2022,LTER 2,Backreef,Halimeda minima,0.24
2022,LTER 2,Backreef,Lobophora variegata,0.16
2022,LTER 2,Backreef,Padina boryana,0.88
2022,LTER 2,Backreef,Sand,28.48
2022,LTER 2,Backreef,Sargassum pacificum,0.48
2022,LTER 2,Backreef,Turbinaria ornata,7.76
2022,LTER 2,Outer 10,Algal Turf,47.04
2022,LTER 2,Outer 10,Asparagopsis taxiformis,13.36
2022,LTER 2,Outer 10,Coral,7.92
2022,LTER 2,Outer 10,Crustose Corallines,3.52
2022,LTER 2,Outer 10,Halimeda minima,0.48
2022,LTER 2,Outer 10,Halimeda taenicola,0.16
2022,LTER 2,Outer 10,Lobophora variegata,25.2
2022,LTER 2,Outer 10,Millepora platyphylla,0.16
2022,LTER 2,Outer 10,Peyssonnelia sp.,0.24
2022,LTER 2,Outer 10,Sand,1.92
2022,LTER 2,Outer 17,Algal Turf,58.96
2022,LTER 2,Outer 17,Asparagopsis taxiformis,0.32
2022,LTER 2,Outer 17,Coral,26.56
2022,LTER 2,Outer 17,Crustose Corallines,7.2
2022,LTER 2,Outer 17,Halimeda minima,0.08
2022,LTER 2,Outer 17,Lobophora variegata,3.04
2022,LTER 2,Outer 17,Peyssonnelia sp.,0.08
2022,LTER 2,Outer 17,Sand,3.76
2022,LTER 3,Fringing,Algal Turf,79.2
2022,LTER 3,Fringing,Coral,0.96
2022,LTER 3,Fringing,Crustose Corallines,0
2022,LTER 3,Fringing,Dictyota bartayresiana,3.12
2022,LTER 3,Fringing,Sand,16.72
2022,LTER 3,Backreef,Algal Turf,46.32
2022,LTER 3,Backreef,Amansia rhodantha,0.88
2022,LTER 3,Backreef,Coral,19.76
2022,LTER 3,Backreef,Crustose Corallines,0.16
2022,LTER 3,Backreef,Dictyota bartayresiana,3.12
2022,LTER 3,Backreef,Halimeda minima,1.12
2022,LTER 3,Backreef,Sand,24
2022,LTER 3,Backreef,Sargassum pacificum,0.16
2022,LTER 3,Backreef,Turbinaria ornata,4.48
2022,LTER 3,Outer 10,Algal Turf,47.28
2022,LTER 3,Outer 10,Coral,16.56
2022,LTER 3,Outer 10,Crustose Corallines,3.84
2022,LTER 3,Outer 10,Halimeda discoidea,0.4
2022,LTER 3,Outer 10,Halimeda distorta,0.08
2022,LTER 3,Outer 10,Halimeda minima,0.24
2022,LTER 3,Outer 10,Halimeda taenicola,0.16
2022,LTER 3,Outer 10,Lobophora variegata,2.16
2022,LTER 3,Outer 10,Peyssonnelia sp.,0.32
2022,LTER 3,Outer 10,Sand,1.76
2022,LTER 3,Outer 10,Turbinaria ornata,27.2
2022,LTER 3,Outer 17,Algal Turf,46.24
2022,LTER 3,Outer 17,Coral,21.44
2022,LTER 3,Outer 17,Crustose Corallines,13.6
2022,LTER 3,Outer 17,Halimeda discoidea,0.08
2022,LTER 3,Outer 17,Halimeda minima,7.52
2022,LTER 3,Outer 17,Lobophora variegata,7.36
2022,LTER 3,Outer 17,Millepora platyphylla,0.08
2022,LTER 3,Outer 17,Peyssonnelia sp.,1.44
2022,LTER 3,Outer 17,Sand,2.24
2022,LTER 4,Fringing,Algal Turf,47.28
2022,LTER 4,Fringing,Coral,17.2
2022,LTER 4,Fringing,Crustose Corallines,0
2022,LTER 4,Fringing,Dictyota bartayresiana,2.88
2022,LTER 4,Fringing,Sand,32.64
2022,LTER 4,Backreef,Algal Turf,48.16
2022,LTER 4,Backreef,Amansia rhodantha,2
2022,LTER 4,Backreef,Coral,38.16
2022,LTER 4,Backreef,Crustose Corallines,0
2022,LTER 4,Backreef,Dictyota bartayresiana,2.4
2022,LTER 4,Backreef,Halimeda minima,1.76
2022,LTER 4,Backreef,Sand,3.92
2022,LTER 4,Backreef,Sargassum pacificum,0.64
2022,LTER 4,Backreef,Turbinaria ornata,2.96
2022,LTER 4,Outer 10,Algal Turf,63.36
2022,LTER 4,Outer 10,Coral,22.88
2022,LTER 4,Outer 10,Crustose Corallines,8.08
2022,LTER 4,Outer 10,Cyanophyta,0.64
2022,LTER 4,Outer 10,Halimeda distorta,0.56
2022,LTER 4,Outer 10,Halimeda minima,0.8
2022,LTER 4,Outer 10,Halimeda taenicola,0.64
2022,LTER 4,Outer 10,Lobophora variegata,0.4
2022,LTER 4,Outer 10,Millepora platyphylla,1.52
2022,LTER 4,Outer 10,Peyssonnelia sp.,0.32
2022,LTER 4,Outer 10,Sand,0.8
2022,LTER 4,Outer 17,Algal Turf,53.76
2022,LTER 4,Outer 17,Coral,22.8
2022,LTER 4,Outer 17,Crustose Corallines,9.2
2022,LTER 4,Outer 17,Halimeda distorta,0.72
2022,LTER 4,Outer 17,Halimeda minima,2.8
2022,LTER 4,Outer 17,Lobophora variegata,7.84
2022,LTER 4,Outer 17,Peyssonnelia sp.,0.64
2022,LTER 4,Outer 17,Sand,1.68
2022,LTER 4,Outer 17,Soft Coral,0.32
2022,LTER 4,Outer 17,Zooxanthellae,0.24
2022,LTER 5,Fringing,Algal Turf,33.76
2022,LTER 5,Fringing,Coral,64.4
2022,LTER 5,Fringing,Halimeda sp.,0.16
2022,LTER 5,Fringing,Sand,1.68
2022,LTER 5,Backreef,Algal Turf,51.44
2022,LTER 5,Backreef,Amansia rhodantha,0.56
2022,LTER 5,Backreef,Coral,25.12
2022,LTER 5,Backreef,Crustose Corallines,0.08
2022,LTER 5,Backreef,Dictyota bartayresiana,0.08
2022,LTER 5,Backreef,Halimeda minima,2.24
2022,LTER 5,Backreef,Sand,18.24
2022,LTER 5,Backreef,Turbinaria ornata,2.24
2022,LTER 5,Outer 10,Algal Turf,62.64
2022,LTER 5,Outer 10,Asparagopsis taxiformis,0.08
2022,LTER 5,Outer 10,Coral,18.08
2022,LTER 5,Outer 10,Crustose Corallines,3.36
2022,LTER 5,Outer 10,Cyanophyta,2.4
2022,LTER 5,Outer 10,Halimeda discoidea,2.48
2022,LTER 5,Outer 10,Halimeda minima,3.76
2022,LTER 5,Outer 10,Halimeda taenicola,1.68
2022,LTER 5,Outer 10,Lobophora variegata,0.24
2022,LTER 5,Outer 10,Millepora platyphylla,0.32
2022,LTER 5,Outer 10,Peyssonnelia sp.,4.4
2022,LTER 5,Outer 10,Sand,0.32
2022,LTER 5,Outer 10,Turbinaria ornata,0.24
2022,LTER 5,Outer 17,Algal Turf,55.6
2022,LTER 5,Outer 17,Coral,18.88
2022,LTER 5,Outer 17,Crustose Corallines,6.88
2022,LTER 5,Outer 17,Halimeda discoidea,0.08
2022,LTER 5,Outer 17,Halimeda minima,1.52
2022,LTER 5,Outer 17,Halimeda taenicola,0.08
2022,LTER 5,Outer 17,Lobophora variegata,11.36
2022,LTER 5,Outer 17,Millepora platyphylla,1.44
2022,LTER 5,Outer 17,Peyssonnelia sp.,1.12
2022,LTER 5,Outer 17,Sand,1.76
2022,LTER 5,Outer 17,Soft Coral,1.28
2022,LTER 6,Fringing,Algal Turf,76.32
2022,LTER 6,Fringing,Coral,11.76
2022,LTER 6,Fringing,Dictyota bartayresiana,3.92
2022,LTER 6,Fringing,Halimeda minima,2.88
2022,LTER 6,Fringing,Sand,0.72
2022,LTER 6,Fringing,Turbinaria ornata,4.4
2022,LTER 6,Backreef,Algal Turf,45.44
2022,LTER 6,Backreef,Coral,24.08
2022,LTER 6,Backreef,Dictyota bartayresiana,0.32
2022,LTER 6,Backreef,Galaxaura sp.,0.24
2022,LTER 6,Backreef,Halimeda minima,0.32
2022,LTER 6,Backreef,Sand,29.52
2022,LTER 6,Backreef,Sargassum pacificum,0.08
2022,LTER 6,Outer 10,Algal Turf,64
2022,LTER 6,Outer 10,Asparagopsis taxiformis,0.08
2022,LTER 6,Outer 10,Coral,13.12
2022,LTER 6,Outer 10,Crustose Corallines,4.64
2022,LTER 6,Outer 10,Cyanophyta,2.64
2022,LTER 6,Outer 10,Halimeda discoidea,0.08
2022,LTER 6,Outer 10,Halimeda distorta,0.08
2022,LTER 6,Outer 10,Halimeda taenicola,0.32
2022,LTER 6,Outer 10,Lobophora variegata,14.16
2022,LTER 6,Outer 10,Millepora platyphylla,0.08
2022,LTER 6,Outer 10,Sand,0.56
2022,LTER 6,Outer 10,Turbinaria ornata,0.24
2022,LTER 6,Outer 17,Algal Turf,62.48
2022,LTER 6,Outer 17,Asparagopsis taxiformis,1.36
2022,LTER 6,Outer 17,Coral,14.72
2022,LTER 6,Outer 17,Crustose Corallines,4.24
2022,LTER 6,Outer 17,Halimeda distorta,0.08
2022,LTER 6,Outer 17,Halimeda minima,0.16
2022,LTER 6,Outer 17,Halimeda taenicola,0.32
2022,LTER 6,Outer 17,Lobophora variegata,12.08
2022,LTER 6,Outer 17,Millepora platyphylla,0.16
2022,LTER 6,Outer 17,Peyssonnelia sp.,0.8
2022,LTER 6,Outer 17,Sand,3.6
2023,LTER 1,Fringing,Algal Turf,64.56
2023,LTER 1,Fringing,Coral,2.8
2023,LTER 1,Fringing,Dictyota bartayresiana,3.76
2023,LTER 1,Fringing,Padina boryana,0.56
2023,LTER 1,Fringing,Sand,28.32
2023,LTER 1,Backreef,Algal Turf,69.76
2023,LTER 1,Backreef,Amansia rhodantha,0.8
2023,LTER 1,Backreef,Asparagopsis taxiformis,4.8
2023,LTER 1,Backreef,Coral,5.52
2023,LTER 1,Backreef,Crustose Corallines,0.24
2023,LTER 1,Backreef,Dictyota bartayresiana,0.24
2023,LTER 1,Backreef,Halimeda minima,1.2
2023,LTER 1,Backreef,Padina boryana,0.16
2023,LTER 1,Backreef,Sand,4.08
2023,LTER 1,Backreef,Sargassum pacificum,6.08
2023,LTER 1,Backreef,Turbinaria ornata,7.12
2023,LTER 1,Outer 10,Algal Turf,41.92
2023,LTER 1,Outer 10,Asparagopsis taxiformis,2.56
2023,LTER 1,Outer 10,Coral,5.84
2023,LTER 1,Outer 10,Crustose Corallines,6.24
2023,LTER 1,Outer 10,Halimeda minima,2.96
2023,LTER 1,Outer 10,Halimeda taenicola,1.28
2023,LTER 1,Outer 10,Lobophora variegata,38.88
2023,LTER 1,Outer 10,Millepora platyphylla,0.24
2023,LTER 1,Outer 10,Sand,0.08
2023,LTER 1,Outer 17,Algal Turf,57.12
2023,LTER 1,Outer 17,Asparagopsis taxiformis,0.32
2023,LTER 1,Outer 17,Coral,24.24
2023,LTER 1,Outer 17,Crustose Corallines,10.48
2023,LTER 1,Outer 17,Lobophora variegata,3.44
2023,LTER 1,Outer 17,Peyssonnelia inamoena,0.4
2023,LTER 1,Outer 17,Sand,4
2023,LTER 2,Fringing,Algal Turf,82.4
2023,LTER 2,Fringing,Coral,2
2023,LTER 2,Fringing,Dictyota bartayresiana,1.52
2023,LTER 2,Fringing,Halimeda minima,0.24
2023,LTER 2,Fringing,Turbinaria ornata,13.84
2023,LTER 2,Backreef,Algal Turf,48.96
2023,LTER 2,Backreef,Coral,1.12
2023,LTER 2,Backreef,Dictyota bartayresiana,9.04
2023,LTER 2,Backreef,Halimeda minima,0.08
2023,LTER 2,Backreef,Padina boryana,1.44
2023,LTER 2,Backreef,Sand,36.8
2023,LTER 2,Backreef,Sargassum pacificum,0.08
2023,LTER 2,Backreef,Turbinaria ornata,2.48
2023,LTER 2,Outer 10,Algal Turf,58.24
2023,LTER 2,Outer 10,Asparagopsis taxiformis,1.6
2023,LTER 2,Outer 10,Coral,7.36
2023,LTER 2,Outer 10,Crustose Corallines,10.32
2023,LTER 2,Outer 10,Halimeda minima,3.76
2023,LTER 2,Outer 10,Halimeda taenicola,0.64
2023,LTER 2,Outer 10,Lobophora variegata,14.64
2023,LTER 2,Outer 10,Millepora platyphylla,0.48
2023,LTER 2,Outer 10,Peyssonnelia inamoena,1.76
2023,LTER 2,Outer 10,Sand,1.12
2023,LTER 2,Outer 10,Turbinaria ornata,0.08
2023,LTER 2,Outer 17,Algal Turf,65.2
2023,LTER 2,Outer 17,Asparagopsis taxiformis,0.32
2023,LTER 2,Outer 17,Coral,15.2
2023,LTER 2,Outer 17,Crustose Corallines,6.08
2023,LTER 2,Outer 17,Cyanophyta,0.16
2023,LTER 2,Outer 17,Halimeda minima,0.72
2023,LTER 2,Outer 17,Lobophora variegata,7.76
2023,LTER 2,Outer 17,Peyssonnelia inamoena,0.48
2023,LTER 2,Outer 17,Sand,4.08
2023,LTER 3,Fringing,Algal Turf,81.68
2023,LTER 3,Fringing,Coral,0.72
2023,LTER 3,Fringing,Dictyota bartayresiana,1.44
2023,LTER 3,Fringing,Halimeda minima,0.16
2023,LTER 3,Fringing,Sand,16
2023,LTER 3,Backreef,Algal Turf,50.56
2023,LTER 3,Backreef,Amansia rhodantha,1.04
2023,LTER 3,Backreef,Coral,17.92
2023,LTER 3,Backreef,Dictyota bartayresiana,0.88
2023,LTER 3,Backreef,Halimeda minima,0.72
2023,LTER 3,Backreef,Sand,24.8
2023,LTER 3,Backreef,Sargassum pacificum,0.08
2023,LTER 3,Backreef,Turbinaria ornata,4
2023,LTER 3,Outer 10,Algal Turf,46.24
2023,LTER 3,Outer 10,Coral,15.6
2023,LTER 3,Outer 10,Crustose Corallines,4.72
2023,LTER 3,Outer 10,Halimeda distorta,0.08
2023,LTER 3,Outer 10,Halimeda minima,1.12
2023,LTER 3,Outer 10,Lobophora variegata,3.28
2023,LTER 3,Outer 10,Peyssonnelia inamoena,0.72
2023,LTER 3,Outer 10,Sand,1.12
2023,LTER 3,Outer 10,Turbinaria ornata,27.12
2023,LTER 3,Outer 17,Algal Turf,48.4
2023,LTER 3,Outer 17,Coral,21.44
2023,LTER 3,Outer 17,Crustose Corallines,12.32
2023,LTER 3,Outer 17,Halimeda minima,5.44
2023,LTER 3,Outer 17,Lobophora variegata,8.72
2023,LTER 3,Outer 17,Peyssonnelia inamoena,1.84
2023,LTER 3,Outer 17,Sand,1.76
2023,LTER 3,Outer 17,Turbinaria ornata,0.08
2023,LTER 4,Fringing,Algal Turf,36.96
2023,LTER 4,Fringing,Coral,12.4
2023,LTER 4,Fringing,Dictyota bartayresiana,0.56
2023,LTER 4,Fringing,Halimeda minima,0.08
2023,LTER 4,Fringing,Sand,50
